user_id,timestamp,kind,reason,message,minutes_since_break,drop_probability,date
U024,2026-08-04T17:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,12.0,0.12847571079827325,2026-08-04
U024,2026-08-05T10:10:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,94.0,0.2521251342219856,2026-08-05
U024,2026-08-05T10:25:00,break_reminder,109 min without a break,Time for a break - you have been at it for 109 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,109.0,0.16250834227004926,2026-08-05
U024,2026-08-05T13:20:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,53.0,0.13374157318624577,2026-08-05
U024,2026-08-05T15:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,41.0,0.21334875853872307,2026-08-05
U024,2026-08-06T12:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,97.0,0.23933981627241827,2026-08-06
U024,2026-08-06T12:20:00,focus_nudge,25 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,0.0,0.029088692291075538,2026-08-06
U024,2026-08-06T14:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,60.0,0.29658520195566795,2026-08-06
U024,2026-08-06T14:50:00,break_reminder,focus likely to drop (p=0.28) after 75 min,Time for a break - you have been at it for 75 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,75.0,0.2789473379062893,2026-08-06
U024,2026-08-07T09:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,25.0,0.10114959216872624,2026-08-07
U024,2026-08-07T11:00:00,break_reminder,110 min without a break,Time for a break - you have been at it for 110 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,110.0,0.1910754411108746,2026-08-07
U024,2026-08-07T14:45:00,break_reminder,focus likely to drop (p=0.26) after 78 min,Time for a break - you have been at it for 78 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,78.0,0.2586605557138154,2026-08-07
U024,2026-08-07T16:55:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.18321934303549148,2026-08-07
U024,2026-08-10T12:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,18.0,0.15571615547888887,2026-08-10
U024,2026-08-10T14:40:00,break_reminder,121 min without a break,Time for a break - you have been at it for 121 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,121.0,0.18742325297798457,2026-08-10
U024,2026-08-11T13:55:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.23191826639730162,2026-08-11
U024,2026-08-11T14:10:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,117.0,0.2483866559670879,2026-08-11
U024,2026-08-11T14:25:00,break_reminder,focus likely to drop (p=0.26) after 132 min,Time for a break - you have been at it for 132 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,132.0,0.2641746866947898,2026-08-11
U024,2026-08-12T11:25:00,break_reminder,focus likely to drop (p=0.63) after 84 min,Time for a break - you have been at it for 84 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,84.0,0.6332335984338672,2026-08-12
U024,2026-08-12T11:45:00,break_reminder,104 min without a break,Time for a break - you have been at it for 104 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,104.0,0.16221230858145402,2026-08-12
U024,2026-08-12T15:10:00,break_reminder,focus likely to drop (p=0.29) after 65 min,Time for a break - you have been at it for 65 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,65.0,0.28546492517076544,2026-08-12
U024,2026-08-12T16:25:00,break_reminder,140 min without a break,Time for a break - you have been at it for 140 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,140.0,0.14419644517216262,2026-08-12
U024,2026-08-13T12:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,72.0,0.0950147147990883,2026-08-13
U024,2026-08-13T15:45:00,break_reminder,focus likely to drop (p=0.25) after 81 min,Time for a break - you have been at it for 81 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,81.0,0.24600191960977144,2026-08-13
U024,2026-08-13T16:05:00,break_reminder,101 min without a break,Time for a break - you have been at it for 101 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,101.0,0.18200152116736926,2026-08-13
U024,2026-08-14T11:00:00,break_reminder,focus likely to drop (p=0.26) after 54 min,Time for a break - you have been at it for 54 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,54.0,0.25714605091095366,2026-08-14
U024,2026-08-14T11:50:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.15047752658305796,2026-08-14
U024,2026-08-14T13:55:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.201530251840013,2026-08-14
U024,2026-08-14T14:15:00,break_reminder,focus likely to drop (p=0.26) after 123 min,Time for a break - you have been at it for 123 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,123.0,0.262990495145703,2026-08-14
U024,2026-08-14T15:25:00,break_reminder,focus likely to drop (p=0.29) after 191 min,Time for a break - you have been at it for 191 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,191.0,0.2917956073802935,2026-08-14
U024,2026-08-14T15:40:00,break_reminder,206 min without a break,Time for a break - you have been at it for 206 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,206.0,0.14037060604471793,2026-08-14
U024,2026-08-17T10:15:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,28.0,0.10642976950659147,2026-08-17
U024,2026-08-17T10:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,63.0,0.25823692038063084,2026-08-17
U024,2026-08-17T11:30:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.19616216005042555,2026-08-17
U024,2026-08-17T11:45:00,break_reminder,focus likely to drop (p=0.33) after 118 min,Time for a break - you have been at it for 118 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,118.0,0.33320488349872346,2026-08-17
U024,2026-08-17T12:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,15.0,0.13485659781298234,2026-08-17
U024,2026-08-17T14:05:00,break_reminder,focus likely to drop (p=0.26) after 69 min,Time for a break - you have been at it for 69 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,69.0,0.2598755417127613,2026-08-17
U024,2026-08-17T14:20:00,break_reminder,focus likely to drop (p=0.27) after 84 min,Time for a break - you have been at it for 84 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,84.0,0.2677534696712307,2026-08-17
U024,2026-08-18T10:15:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,53.0,0.1632959386603439,2026-08-18
U024,2026-08-18T11:05:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.379793124880146,2026-08-18
U024,2026-08-18T11:40:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,138.0,0.2966463360175342,2026-08-18
U024,2026-08-18T12:15:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,173.0,0.20157338430599306,2026-08-18
U024,2026-08-18T12:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,193.0,0.18909656847194278,2026-08-18
U024,2026-08-18T12:50:00,break_reminder,208 min without a break,Time for a break - you have been at it for 208 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,208.0,0.16261619942599917,2026-08-18
U024,2026-08-18T14:05:00,break_reminder,focus likely to drop (p=0.25) after 65 min,Time for a break - you have been at it for 65 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,65.0,0.24519806531076813,2026-08-18
U024,2026-08-18T14:20:00,break_reminder,focus likely to drop (p=0.25) after 80 min,Time for a break - you have been at it for 80 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,80.0,0.2528641020505854,2026-08-18
U024,2026-08-18T14:35:00,break_reminder,focus likely to drop (p=0.29) after 95 min,Time for a break - you have been at it for 95 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,95.0,0.2869999234079749,2026-08-18
U024,2026-08-18T14:50:00,break_reminder,110 min without a break,Time for a break - you have been at it for 110 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,110.0,0.2867583593289308,2026-08-18
U024,2026-08-19T11:00:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.2065427415252121,2026-08-19
U024,2026-08-19T13:55:00,break_reminder,104 min without a break,Time for a break - you have been at it for 104 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,104.0,0.2593404584918209,2026-08-19
U024,2026-08-20T10:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,47.0,0.09431078687727343,2026-08-20
U024,2026-08-20T11:00:00,break_reminder,focus likely to drop (p=0.27) after 94 min,Time for a break - you have been at it for 94 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,94.0,0.2715204023331012,2026-08-20
U024,2026-08-20T12:15:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,0.0,0.07693240088059335,2026-08-20
U024,2026-08-20T14:05:00,break_reminder,focus likely to drop (p=0.25) after 60 min,Time for a break - you have been at it for 60 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,60.0,0.24969645365587603,2026-08-20
U024,2026-08-20T14:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,80.0,0.1822645429637159,2026-08-20
U024,2026-08-20T14:40:00,focus_nudge,25 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,95.0,0.4046538384281009,2026-08-20
U024,2026-08-21T11:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,27.0,0.08859759949590297,2026-08-21
U024,2026-08-21T12:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,67.0,0.1220755280185506,2026-08-21
U024,2026-08-21T12:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,87.0,0.165375332386018,2026-08-21
U024,2026-08-21T12:40:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.1976389875907231,2026-08-21
U024,2026-08-21T13:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,177.0,0.26007527196145136,2026-08-21
U024,2026-08-21T14:10:00,break_reminder,focus likely to drop (p=0.25) after 192 min,Time for a break - you have been at it for 192 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,192.0,0.24738183462739774,2026-08-21
U024,2026-08-21T15:25:00,break_reminder,focus likely to drop (p=0.26) after 66 min,Time for a break - you have been at it for 66 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,66.0,0.26369705750184663,2026-08-21
U024,2026-08-24T11:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,72.0,0.19455845007380018,2026-08-24
U024,2026-08-24T12:20:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.15099606183262126,2026-08-24
U024,2026-08-24T12:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,132.0,0.0884262802582446,2026-08-24
U024,2026-08-24T16:05:00,break_reminder,100 min without a break,Time for a break - you have been at it for 100 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,100.0,0.2064114277944125,2026-08-24
U024,2026-08-25T09:20:00,break_reminder,focus likely to drop (p=0.37) after 22 min,Time for a break - you have been at it for 22 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,22.0,0.36792526550260823,2026-08-25
U024,2026-08-25T14:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,23.0,0.23828199002514086,2026-08-25
U024,2026-08-26T10:00:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,56.0,0.17479036879574306,2026-08-26
U024,2026-08-26T14:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,24.0,0.24690187731418353,2026-08-26
U024,2026-08-26T17:45:00,break_reminder,focus likely to drop (p=0.26) after 38 min,Time for a break - you have been at it for 38 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,38.0,0.2638142930532443,2026-08-26
U024,2026-08-27T10:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,24.0,0.11581308687968264,2026-08-27
U024,2026-08-27T11:00:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,59.0,0.2976389090828927,2026-08-27
U024,2026-08-27T14:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,49.0,0.2148133503052101,2026-08-27
U024,2026-08-27T14:40:00,focus_nudge,25 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,64.0,0.23929602789873705,2026-08-27
U024,2026-08-27T16:40:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.15506527016393276,2026-08-27
U024,2026-08-28T11:05:00,break_reminder,104 min without a break,Time for a break - you have been at it for 104 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,104.0,0.17290073797229752,2026-08-28
U024,2026-08-28T15:25:00,break_reminder,focus likely to drop (p=0.56) after 58 min,Time for a break - you have been at it for 58 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,58.0,0.5564395110755374,2026-08-28
U024,2026-08-28T15:40:00,break_reminder,focus likely to drop (p=0.41) after 73 min,Time for a break - you have been at it for 73 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,73.0,0.40816374386224696,2026-08-28
U029,2026-08-03T09:20:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,23.0,0.183556717794342,2026-08-03
U029,2026-08-03T09:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,38.0,0.09200838259982677,2026-08-03
U029,2026-08-03T10:40:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.17539450944751453,2026-08-03
U029,2026-08-03T10:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,118.0,0.2223194228565743,2026-08-03
U029,2026-08-03T15:30:00,break_reminder,focus likely to drop (p=0.38) after 84 min,Time for a break - you have been at it for 84 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,84.0,0.37891018306137136,2026-08-03
U029,2026-08-03T17:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,55.0,0.28494096588839274,2026-08-03
U029,2026-08-04T12:20:00,break_reminder,109 min without a break,Time for a break - you have been at it for 109 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,109.0,0.10072397178234974,2026-08-04
U029,2026-08-04T12:35:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,124.0,0.24073293208915897,2026-08-04
U029,2026-08-04T14:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,12.0,0.34942240520641044,2026-08-04
U029,2026-08-04T15:15:00,break_reminder,focus likely to drop (p=0.32) after 26 min,Time for a break - you have been at it for 26 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,26.0,0.3154909175816251,2026-08-04
U029,2026-08-04T15:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,26.0,0.2855454910499041,2026-08-04
U029,2026-08-05T08:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,9.0,0.1564462851565643,2026-08-05
U029,2026-08-05T09:00:00,focus_nudge,25 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,24.0,0.11901639736662314,2026-08-05
U029,2026-08-05T09:15:00,focus_nudge,40 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,39.0,0.07455276887407698,2026-08-05
U029,2026-08-05T10:25:00,break_reminder,109 min without a break,Time for a break - you have been at it for 109 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,109.0,0.16449030139718282,2026-08-05
U029,2026-08-05T10:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,139.0,0.2925036806866362,2026-08-05
U029,2026-08-05T13:15:00,break_reminder,101 min without a break,Time for a break - you have been at it for 101 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,101.0,0.14010557143104646,2026-08-05
U029,2026-08-05T15:10:00,break_reminder,focus likely to drop (p=0.56) after 51 min,Time for a break - you have been at it for 51 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,51.0,0.5567248244750217,2026-08-05
U029,2026-08-06T10:40:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.20736730991189417,2026-08-06
U029,2026-08-06T10:55:00,break_reminder,focus likely to drop (p=0.25) after 118 min,Time for a break - you have been at it for 118 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,118.0,0.24685661339823875,2026-08-06
U029,2026-08-06T14:00:00,break_reminder,focus likely to drop (p=0.29) after 61 min,Time for a break - you have been at it for 61 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,61.0,0.2896372667683839,2026-08-06
U029,2026-08-06T16:10:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.1777894647358574,2026-08-06
U029,2026-08-06T16:30:00,break_reminder,focus likely to drop (p=0.53) after 123 min,Time for a break - you have been at it for 123 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,123.0,0.5348180385959728,2026-08-06
U029,2026-08-07T09:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,0.0,0.0324480161600172,2026-08-07
U029,2026-08-07T10:55:00,break_reminder,focus likely to drop (p=0.37) after 65 min,Time for a break - you have been at it for 65 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,65.0,0.36716961775001333,2026-08-07
U029,2026-08-07T11:30:00,break_reminder,100 min without a break,Time for a break - you have been at it for 100 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,100.0,0.1380397107764934,2026-08-07
U029,2026-08-07T15:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,46.0,0.2825583767291556,2026-08-07
U029,2026-08-07T16:25:00,break_reminder,101 min without a break,Time for a break - you have been at it for 101 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,101.0,0.13414908347957777,2026-08-07
U029,2026-08-07T17:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,17.0,0.18704030755610965,2026-08-07
U029,2026-08-07T17:20:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,32.0,0.0752802732265749,2026-08-07
U029,2026-08-10T09:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,61.0,0.11768284245097199,2026-08-10
U029,2026-08-10T11:00:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,10.0,0.3129550811186877,2026-08-10
U029,2026-08-10T14:20:00,break_reminder,focus likely to drop (p=0.25) after 59 min,Time for a break - you have been at it for 59 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,59.0,0.24779769351873868,2026-08-10
U029,2026-08-10T14:35:00,focus_nudge,15 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,74.0,0.2192952261408178,2026-08-10
U029,2026-08-10T14:50:00,focus_nudge,30 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,89.0,0.2811813520708066,2026-08-10
U029,2026-08-10T15:05:00,break_reminder,104 min without a break,Time for a break - you have been at it for 104 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,104.0,0.49715429152576773,2026-08-10
U029,2026-08-11T11:00:00,break_reminder,focus likely to drop (p=0.49) after 45 min,Time for a break - you have been at it for 45 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,45.0,0.4911579189698842,2026-08-11
U029,2026-08-11T11:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,70.0,0.17617678278012158,2026-08-11
U029,2026-08-11T14:40:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,45.0,0.23145839203554086,2026-08-11
U029,2026-08-11T15:20:00,break_reminder,focus likely to drop (p=0.41) after 85 min,Time for a break - you have been at it for 85 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,85.0,0.4074538477025951,2026-08-11
U029,2026-08-11T15:35:00,break_reminder,100 min without a break,Time for a break - you have been at it for 100 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,100.0,0.2926684896068618,2026-08-11
U029,2026-08-11T16:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,130.0,0.22498504205754216,2026-08-11
U029,2026-08-12T09:10:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,16.0,0.1410684201415212,2026-08-12
U029,2026-08-12T09:40:00,break_reminder,focus likely to drop (p=0.36) after 46 min,Time for a break - you have been at it for 46 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,46.0,0.3606374229546948,2026-08-12
U029,2026-08-12T10:25:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,91.0,0.1456374736871412,2026-08-12
U029,2026-08-12T10:40:00,break_reminder,106 min without a break,Time for a break - you have been at it for 106 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,106.0,0.21331391595864171,2026-08-12
U029,2026-08-12T12:30:00,break_reminder,102 min without a break,Time for a break - you have been at it for 102 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,102.0,0.11793460319916174,2026-08-12
U029,2026-08-12T13:15:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,147.0,0.1863031884026546,2026-08-12
U029,2026-08-12T14:45:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,79.0,0.2669584846079899,2026-08-12
U029,2026-08-12T15:40:00,break_reminder,focus likely to drop (p=0.39) after 28 min,Time for a break - you have been at it for 28 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,28.0,0.39454274687684143,2026-08-12
U029,2026-08-13T08:40:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,30.0,0.1306906041143142,2026-08-13
U029,2026-08-13T10:55:00,break_reminder,focus likely to drop (p=0.26) after 94 min,Time for a break - you have been at it for 94 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,94.0,0.2585190114744977,2026-08-13
U029,2026-08-13T11:30:00,break_reminder,focus likely to drop (p=0.29) after 20 min,Time for a break - you have been at it for 20 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,20.0,0.29122801848986235,2026-08-13
U029,2026-08-13T12:00:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,50.0,0.18087592079694442,2026-08-13
U029,2026-08-13T13:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,30.0,0.23234870871549707,2026-08-13
U029,2026-08-13T14:35:00,break_reminder,focus likely to drop (p=0.53) after 38 min,Time for a break - you have been at it for 38 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,38.0,0.5298178512927116,2026-08-13
U029,2026-08-13T15:55:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,0.0,0.09482445604822719,2026-08-13
U029,2026-08-14T10:20:00,break_reminder,focus likely to drop (p=0.25) after 60 min,Time for a break - you have been at it for 60 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,60.0,0.250353457875982,2026-08-14
U029,2026-08-14T12:20:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,13.0,0.14608139879556284,2026-08-14
U029,2026-08-14T14:15:00,break_reminder,focus likely to drop (p=0.32) after 23 min,Time for a break - you have been at it for 23 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,23.0,0.32022569098123144,2026-08-14
U029,2026-08-14T15:00:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,68.0,0.3018938650344663,2026-08-14
U029,2026-08-14T15:15:00,break_reminder,focus likely to drop (p=0.28) after 83 min,Time for a break - you have been at it for 83 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,83.0,0.2841038780685197,2026-08-14
U029,2026-08-14T15:35:00,break_reminder,103 min without a break,Time for a break - you have been at it for 103 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,103.0,0.24180182177649126,2026-08-14
U029,2026-08-14T15:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,118.0,0.26643429377084765,2026-08-14
U029,2026-08-14T16:45:00,break_reminder,focus likely to drop (p=0.41) after 49 min,Time for a break - you have been at it for 49 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,49.0,0.4136177727412608,2026-08-14
U029,2026-08-14T17:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,69.0,0.1877137043875207,2026-08-14
U029,2026-08-14T17:20:00,break_reminder,focus likely to drop (p=0.32) after 84 min,Time for a break - you have been at it for 84 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,84.0,0.32400359516784477,2026-08-14
U029,2026-08-17T10:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,61.0,0.13922737565167176,2026-08-17
U029,2026-08-17T10:45:00,break_reminder,101 min without a break,Time for a break - you have been at it for 101 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,101.0,0.2022392837455674,2026-08-17
U029,2026-08-17T11:20:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,14.0,0.26687941406312987,2026-08-17
U029,2026-08-17T12:30:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,0.0,0.03805497309182961,2026-08-17
U029,2026-08-17T15:25:00,break_reminder,focus likely to drop (p=0.25) after 30 min,Time for a break - you have been at it for 30 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,30.0,0.2544069473845555,2026-08-17
U029,2026-08-17T16:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,19.0,0.13619991983691324,2026-08-17
U029,2026-08-18T09:40:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,47.0,0.16652118857915038,2026-08-18
U029,2026-08-18T12:20:00,break_reminder,focus likely to drop (p=0.34) after 68 min,Time for a break - you have been at it for 68 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,68.0,0.3389514229346637,2026-08-18
U029,2026-08-18T14:05:00,break_reminder,focus likely to drop (p=0.25) after 40 min,Time for a break - you have been at it for 40 minutes. Five minutes away from the screen now beats twenty minutes of drift later.,40.0,0.2549220998403059,2026-08-18
U029,2026-08-18T15:50:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,35.0,0.23467570100120352,2026-08-18
U029,2026-08-18T16:05:00,focus_nudge,10 min of distraction,Still on track? You have drifted for a few minutes - worth a reset.,50.0,0.2955347276834559,2026-08-18
